TimeMeasure,Potency,Voltage,Charge,Temperature,Misc01
2020-01-13 00:03:44.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:03:46.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:03:49.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:03:51.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:03:53.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:03:56.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:03:58.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:00.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:03.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:05.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:07.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:10.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:12.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:14.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:17.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:19.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:21.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:24.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:26.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:28.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:31.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:34.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:36.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:38.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:40.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:43.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:45.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:47.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:04:50.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:52.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:54.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:04:57.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:04:59.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:01.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:04.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:06.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:05:08.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:11.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:13.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:15.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:18.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:20.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:22.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:25.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:27.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:29.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:32.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:34.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:36.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:05:38.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:40.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:43.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:45.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:05:47.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:05:50.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:05:52.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:54.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:05:57.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:05:59.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:06:01.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:06:04.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:06:06.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:06:08.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:06:11.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:06:13.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:06:15.0,141.0,122.0,1153.0,20.0,48.0
2020-01-13 00:06:18.0,1249.0,122.0,10182.0,20.0,48.0
2020-01-13 00:06:20.0,1249.0,122.0,10182.0,20.0,48.0
2020-01-13 00:06:22.0,1255.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:25.0,1255.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:27.0,1251.0,122.0,10182.0,20.0,48.0
2020-01-13 00:06:29.0,1249.0,122.0,10182.0,20.0,48.0
2020-01-13 00:06:32.0,1252.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:35.0,1256.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:37.0,1250.0,122.0,10182.0,20.0,48.0
2020-01-13 00:06:39.0,1252.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:41.0,1257.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:44.0,1257.0,123.0,10182.0,20.0,48.0
2020-01-13 00:06:46.0,0.0,121.0,0.0,20.0,48.0
2020-01-13 00:06:48.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:06:51.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:06:53.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:06:55.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:06:58.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:00.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:02.0,1249.0,122.0,10182.0,20.0,48.0
2020-01-13 00:07:05.0,1255.0,123.0,10182.0,20.0,48.0
2020-01-13 00:07:07.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:09.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:07:12.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:14.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:16.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:07:19.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:07:21.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:07:23.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:07:26.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:28.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:07:30.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:07:33.0,5.0,124.0,47.0,20.0,48.0
2020-01-13 00:07:35.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:07:37.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:07:39.0,2.0,124.0,17.0,20.0,48.0
2020-01-13 00:07:41.0,0.0,121.0,0.0,20.0,48.0
2020-01-13 00:07:44.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:07:46.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:07:48.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:07:51.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:07:53.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:07:55.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:07:58.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:00.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:02.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:08:05.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:07.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:08:09.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:08:12.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:08:14.0,3.0,125.0,27.0,20.0,49.0
2020-01-13 00:08:16.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:08:19.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:08:21.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:23.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:08:26.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:08:28.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:08:30.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:08:33.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:36.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:38.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:40.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:42.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:08:45.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:47.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:49.0,0.0,125.0,0.0,20.0,49.0
2020-01-13 00:08:52.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:54.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:08:56.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:08:59.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:01.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:09:03.0,1.0,124.0,9.0,20.0,49.0
2020-01-13 00:09:06.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:08.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:10.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:13.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:09:15.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:17.0,0.0,125.0,0.0,20.0,49.0
2020-01-13 00:09:20.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:09:22.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:24.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:27.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:29.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:31.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:34.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:09:36.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:38.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:40.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:42.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:45.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:47.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:09:49.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:52.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:54.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:56.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:09:59.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:10:01.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:10:03.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:10:06.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:10:08.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:10:10.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:10:13.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:10:15.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:17.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:10:20.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:10:22.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:10:24.0,3.0,122.0,32.0,20.0,49.0
2020-01-13 00:10:27.0,2.0,122.0,17.0,20.0,49.0
2020-01-13 00:10:29.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:31.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:34.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:10:37.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:10:39.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:41.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:43.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:10:46.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:10:48.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:50.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:53.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:10:55.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:10:57.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:00.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:11:02.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:11:04.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:11:07.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:09.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:11.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:11:14.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:16.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:18.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:21.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:11:23.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:25.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:28.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:30.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:32.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:35.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:37.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:11:39.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:41.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:11:43.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:46.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:11:48.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:50.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:53.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:11:55.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:11:57.0,8.0,123.0,67.0,20.0,49.0
2020-01-13 00:12:00.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:12:02.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:12:04.0,53.0,123.0,437.0,20.0,49.0
2020-01-13 00:12:07.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:12:09.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:12:11.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:12:14.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:12:16.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:12:18.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:21.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:23.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:25.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:28.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:30.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:32.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:35.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:38.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:40.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:42.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:12:44.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:47.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:12:49.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:51.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:54.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:12:56.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:12:58.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:13:01.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:13:03.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:05.0,0.0,121.0,0.0,20.0,48.0
2020-01-13 00:13:08.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:13:10.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:12.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:15.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:17.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:13:19.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:13:22.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:13:24.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:13:26.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:13:29.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:31.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:33.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:36.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:13:38.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:40.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:13:42.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:44.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:47.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:49.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:51.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:13:54.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:13:56.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:13:58.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:14:01.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:14:03.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:14:05.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:14:08.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:14:10.0,0.0,122.0,0.0,20.0,47.0
2020-01-13 00:14:12.0,0.0,122.0,0.0,20.0,47.0
2020-01-13 00:14:15.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:14:17.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:14:19.0,0.0,122.0,0.0,21.0,48.0
2020-01-13 00:14:22.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:14:24.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:14:26.0,0.0,122.0,0.0,21.0,48.0
2020-01-13 00:14:29.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:14:31.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:14:33.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:14:36.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:14:39.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:14:41.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:14:43.0,0.0,122.0,0.0,21.0,48.0
2020-01-13 00:14:45.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:14:48.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:14:50.0,0.0,122.0,0.0,21.0,48.0
2020-01-13 00:14:52.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:14:55.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:14:57.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:14:59.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:15:02.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:15:04.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:15:06.0,0.0,123.0,0.0,21.0,48.0
2020-01-13 00:15:09.0,0.0,122.0,0.0,20.0,47.0
2020-01-13 00:15:11.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:15:13.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:15:16.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:15:18.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:20.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:23.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:25.0,0.0,124.0,0.0,21.0,48.0
2020-01-13 00:15:27.0,0.0,122.0,0.0,20.0,47.0
2020-01-13 00:15:30.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:32.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:15:34.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:37.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:15:39.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:15:41.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:43.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:15:45.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:15:48.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:50.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:52.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:55.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:15:57.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:15:59.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:02.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:16:04.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:06.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:09.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:11.0,0.0,124.0,0.0,20.0,47.0
2020-01-13 00:16:13.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:16.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:18.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:20.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:23.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:16:25.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:27.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:30.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:32.0,0.0,123.0,0.0,20.0,47.0
2020-01-13 00:16:34.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:37.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:40.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:42.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:44.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:46.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:49.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:16:51.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:53.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:56.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:16:58.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:17:00.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:03.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:05.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:07.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:10.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:12.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:17:14.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:17.0,0.0,124.0,0.0,20.0,48.0
2020-01-13 00:17:19.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:17:21.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:17:24.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:26.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:17:28.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:31.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:33.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:17:35.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:17:38.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:17:40.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:42.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:44.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:17:46.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:17:49.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:17:51.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:53.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:56.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:17:58.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:18:00.0,0.0,122.0,0.0,20.0,49.0
2020-01-13 00:18:03.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:18:05.0,2.0,122.0,22.0,20.0,49.0
2020-01-13 00:18:07.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:18:10.0,0.0,121.0,0.0,20.0,49.0
2020-01-13 00:18:12.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:14.0,0.0,125.0,0.0,20.0,49.0
2020-01-13 00:18:17.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:19.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:21.0,316.0,124.0,2546.0,20.0,49.0
2020-01-13 00:18:24.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:18:26.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:18:28.0,103.0,124.0,830.0,20.0,49.0
2020-01-13 00:18:31.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:33.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:35.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:38.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:41.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:43.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:45.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:47.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:50.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:52.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:54.0,0.0,124.0,0.0,20.0,49.0
2020-01-13 00:18:57.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:18:59.0,0.0,123.0,0.0,20.0,49.0
2020-01-13 00:19:01.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:19:04.0,0.0,122.0,0.0,20.0,48.0
2020-01-13 00:19:06.0,0.0,123.0,0.0,20.0,48.0
2020-01-13 00:19:08.0,0.0,124.0,0.0,20.0,48.0
